infoStartAddr:	0x36E24
numEntries:	0x295	661
title:	EQUIP_PARAM_WEAPON_ST
paramStartAddr:	0x00003E38
entryID   	paramAddr 	infoAddr  	behaviorVariationId	sortId	wanderingEquipId	weight	weaponWeightRate	fixPrice	basicPrice	sellValue	correctStrength	correctAgility	correctMagic	correctFaith	physGuardCutRate	magGuardCutRate	fireGuardCutRate	thunGuardCutRate	spEffectBehaviorId0	spEffectBehaviorId1	spEffectBehaviorId2	residentSpEffectId	residentSpEffectId1	residentSpEffectId2	materialSetId	originEquipWep	originEquipWep1	originEquipWep2	originEquipWep3	originEquipWep4	originEquipWep5	originEquipWep6	originEquipWep7	originEquipWep8	originEquipWep9	originEquipWep10	originEquipWep11	originEquipWep12	originEquipWep13	originEquipWep14	originEquipWep15	antiDemonDamageRate	antSaintDamageRate	antWeakA_DamageRate	antWeakB_DamageRate	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	equipModelId	iconId	durability	durabilityMax	attackThrowEscape	parryDamageLife	attackBasePhysics	attackBaseMagic	attackBaseFire	attackBaseThunder	attackBaseStamina	saWeaponDamage	saDurability	guardAngle	staminaGuardDef	reinforceTypeId	compTrophySedId	trophySeqId	throwAtkRate	bowDistRate	equipModelCategory	equipModelGender	weaponCategory	wepmotionCategory	guardmotionCategory	atkMaterial	defMaterial	defSfxMaterial	correctType	spAttribute	spAtkcategory	wepmotionOneHandId	wepmotionBothHandId	properStrength	properAgility	properMagic	properFaith	overStrength	attackBaseParry	defenseBaseParry	guardBaseRepel	attackBaseRepel	guardCutCancelRate	guardLevel	slashGuardCutRate	blowGuardCutRate	thrustGuardCutRate	poisonGuardResist	diseaseGuardResist	bloodGuardResist	curseGuardResist	isDurabilityDivergence	rightHandEquipable:1	leftHandEquipable:1	bothHandEquipable:1	arrowSlotEquipable:1	boltSlotEquipable:1	enableGuard:1	enableParry:1	enableMagic:1	enableSorcery:1	enableMiracle:1	enableVowMagic:1	isNormalAttackType:1	isBlowAttackType:1	isSlashAttackType:1	isThrustAttackType:1	isEnhance:1	isLuckCorrect:1	isCustom:1	disableBaseChangeReset:1	disableRepair:1	isDarkHand:1	simpleModelForDlc:1	lanternWep:1	isVersusGhostWep:1	baseChangeCategory:6	isDragonSlayer:1	isDeposit:1	disableMultiDropShare:1	invisibleOnRemo:1	isAttributeWep:1	isEnchantLeftHand:1	isGuestDrop:1	therianthropeGuardResist	PhysAtkMenuDispType	wepmotionHangType	dmypolyId_Slot0RightHang	dmypolyId_Slot0RightFormA	dmypolyId_Slot0RightFormB	dmypolyId_Slot0LeftHang	dmypolyId_Slot0LeftFormA	dmypolyId_Slot0LeftFormB	dmypolyId_Slot1RightHang	dmypolyId_Slot1RightFormA	dmypolyId_Slot1RightFormB	dmypolyId_Slot1LeftHang	dmypolyId_Slot1LeftFormA	dmypolyId_Slot1LeftFormB	dmypolyId_Slot2RightHang	dmypolyId_Slot2RightFormA	dmypolyId_Slot2RightFormB	dmypolyId_Slot2LeftHang	dmypolyId_Slot2LeftFormA	dmypolyId_Slot2LeftFormB	dmypolyId_Slot3RightHang	dmypolyId_Slot3RightFormA	dmypolyId_Slot3RightFormB	dmypolyId_Slot3LeftHang	dmypolyId_Slot3LeftFormA	dmypolyId_Slot3LeftFormB	wepRegainHp	bulletConsumeNum	repositoryCategory
0x00C65D40	0x0002AED0	0x00038872	1300	58100	13090000	5.000	0.000	400	160	13000	45.000	15.000	0.000	33.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	0	13000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	80	0	0	40	40	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	0	 7206 767a 69cc
0x00C65DA4	0x0002B00C	0x0003887A	1300	58101	13090000	5.000	0.000	520	200	13000	47.000	16.000	0.000	34.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	100	13000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	88	0	0	44	42	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	0	 7206 767a 69cc ff0b ff11
0x00C65E08	0x0002B148	0x00038886	1300	58102	13090000	5.000	0.000	640	260	13000	49.000	17.000	0.000	36.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	200	13000100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	96	0	0	48	44	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	0	 7206 767a 69cc ff0b ff12
0x00C65E6C	0x0002B284	0x00038892	1300	58103	13090000	5.000	0.000	760	300	13000	51.000	18.000	0.000	37.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	300	13000200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	104	0	0	52	46	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	0	 7206 767a 69cc ff0b ff13
0x00C65ED0	0x0002B3C0	0x0003889E	1300	58104	13090000	5.000	0.000	880	360	13000	53.000	19.000	0.000	39.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	400	13000300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	112	0	0	56	48	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	0	 7206 767a 69cc ff0b ff14
0x00C65F34	0x0002B4FC	0x000388AA	1300	58105	13090000	5.000	0.000	1000	400	13000	55.000	20.000	0.000	41.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	500	13000400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	120	0	0	60	50	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	0	 7206 767a 69cc ff0b ff15
0x00C65F98	0x0002B638	0x000388B6	1300	58106	13090000	5.000	0.000	1120	440	13000	57.000	21.000	0.000	42.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	600	13000500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	128	0	0	64	52	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	0	 7206 767a 69cc ff0b ff16
0x00C65FFC	0x0002B774	0x000388C2	1300	58107	13090000	5.000	0.000	1240	500	13000	59.000	22.000	0.000	44.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	700	13000600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	136	0	0	68	54	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	0	 7206 767a 69cc ff0b ff17
0x00C66060	0x0002B8B0	0x000388CE	1300	58108	13090000	5.000	0.000	1360	540	13000	61.000	23.000	0.000	46.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	800	13000700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	144	0	0	72	56	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	0	 7206 767a 69cc ff0b ff18
0x00C660C4	0x0002B9EC	0x000388DA	1300	58109	13090000	5.000	0.000	1480	600	13000	63.000	24.000	0.000	47.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	900	13000800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	152	0	0	76	58	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	0	 7206 767a 69cc ff0b ff19
0x00C66128	0x0002BB28	0x000388E6	1300	58110	13090000	5.000	0.000	1600	640	13000	65.000	25.000	0.000	49.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	1000	13000900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	160	0	0	80	60	20	0	0	30	0	5	7	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	0	 7206 767a 69cc ff0b ff11 ff10
0x00C68450	0x0002BC64	0x000388F4	1300	58200	13090000	5.000	0.000	400	160	13000	45.000	15.000	0.000	33.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	0	13010000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	80	0	0	40	40	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	0	 7206 767a 69cc
0x00C684B4	0x0002BDA0	0x000388FC	1300	58201	13090000	5.000	0.000	520	200	13000	47.000	16.000	0.000	34.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	100	13010000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	88	0	0	44	42	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	0	 7206 767a 69cc ff0b ff11
0x00C68518	0x0002BEDC	0x00038908	1300	58202	13090000	5.000	0.000	640	260	13000	49.000	17.000	0.000	36.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	200	13010100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	96	0	0	48	44	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	0	 7206 767a 69cc ff0b ff12
0x00C6857C	0x0002C018	0x00038914	1300	58203	13090000	5.000	0.000	760	300	13000	51.000	18.000	0.000	37.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	300	13010200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	104	0	0	52	46	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	0	 7206 767a 69cc ff0b ff13
0x00C685E0	0x0002C154	0x00038920	1300	58204	13090000	5.000	0.000	880	360	13000	53.000	19.000	0.000	39.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	400	13010300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	112	0	0	56	48	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	0	 7206 767a 69cc ff0b ff14
0x00C68644	0x0002C290	0x0003892C	1300	58205	13090000	5.000	0.000	1000	400	13000	55.000	20.000	0.000	41.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	500	13010400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	120	0	0	60	50	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	0	 7206 767a 69cc ff0b ff15
0x00C686A8	0x0002C3CC	0x00038938	1300	58206	13090000	5.000	0.000	1120	440	13000	57.000	21.000	0.000	42.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	600	13010500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	128	0	0	64	52	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	0	 7206 767a 69cc ff0b ff16
0x00C6870C	0x0002C508	0x00038944	1300	58207	13090000	5.000	0.000	1240	500	13000	59.000	22.000	0.000	44.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	700	13010600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	136	0	0	68	54	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	0	 7206 767a 69cc ff0b ff17
0x00C68770	0x0002C644	0x00038950	1300	58208	13090000	5.000	0.000	1360	540	13000	61.000	23.000	0.000	46.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	800	13010700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	144	0	0	72	56	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	0	 7206 767a 69cc ff0b ff18
0x00C687D4	0x0002C780	0x0003895C	1300	58209	13090000	5.000	0.000	1480	600	13000	63.000	24.000	0.000	47.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	900	13010800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	152	0	0	76	58	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	0	 7206 767a 69cc ff0b ff19
0x00C68838	0x0002C8BC	0x00038968	1300	58210	13090000	5.000	0.000	1600	640	13000	65.000	25.000	0.000	49.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	1000	13010900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	160	0	0	80	60	20	0	0	30	0	5	7	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	0	 7206 767a 69cc ff0b ff11 ff10
0x00C6AB60	0x0002C9F8	0x00038976	1300	58300	13090000	5.000	0.000	400	160	13000	45.000	15.000	0.000	33.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	0	13020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	80	0	0	40	40	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	0	 7206 767a 69cc
0x00C6ABC4	0x0002CB34	0x0003897E	1300	58301	13090000	5.000	0.000	520	200	13000	47.000	16.000	0.000	34.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	100	13020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	88	0	0	44	42	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	0	 7206 767a 69cc ff0b ff11
0x00C6AC28	0x0002CC70	0x0003898A	1300	58302	13090000	5.000	0.000	640	260	13000	49.000	17.000	0.000	36.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	200	13020100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	96	0	0	48	44	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	0	 7206 767a 69cc ff0b ff12
0x00C6AC8C	0x0002CDAC	0x00038996	1300	58303	13090000	5.000	0.000	760	300	13000	51.000	18.000	0.000	37.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	300	13020200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	104	0	0	52	46	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	0	 7206 767a 69cc ff0b ff13
0x00C6ACF0	0x0002CEE8	0x000389A2	1300	58304	13090000	5.000	0.000	880	360	13000	53.000	19.000	0.000	39.000	30.0	30.0	30.0	30.0	-1	-1	-1	6033	-1	-1	400	13020300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1051	1016	100	100	1	10	112	0	0	56	48	20	0	0	30	0	5	-1	0	-1	7	0	5	33	2	0	50	50	0	6	0	0	0	12	8	0	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	401	300	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	0	 7206 767a 69cc ff0b ff14
