infoStartAddr:	0xEBA68
numEntries:	0x3ED6	16086
title:	GEMEFFECT_PARAM_ST
paramStartAddr:	0x0005E450
entryID   	paramAddr 	infoAddr  	speffectId	categoryId	effectRank	rankMin	rankMax	disposalPrice	gemIconIdOffset	pad0[2]	gemNameIdOffset	speffectId_forAtk
0x0002285A	0x000C6160	0x00176DB6	41402	321400	2	0	100	-80	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032
0x0002285B	0x000C6184	0x00176DDE	41403	321400	3	0	100	-120	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0033
0x0002285C	0x000C61A8	0x00176E06	41404	321400	4	0	100	-160	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0034
0x0002285D	0x000C61CC	0x00176E2E	41405	321400	5	0	100	-200	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0035
0x0002285E	0x000C61F0	0x00176E56	41406	321400	6	0	100	-240	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0036
0x0002285F	0x000C6214	0x00176E7E	41407	321400	7	0	100	-280	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0037
0x00022860	0x000C6238	0x00176EA6	41408	321400	8	0	100	-320	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0038
0x00022861	0x000C625C	0x00176ECE	41409	321400	9	0	100	-360	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0039
0x00022862	0x000C6280	0x00176EF6	41410	321400	10	0	100	-400	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0030
0x00022863	0x000C62A4	0x00176F20	41411	321400	11	0	100	-440	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0031
0x00022864	0x000C62C8	0x00176F4A	41412	321400	12	0	100	-480	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0032
0x00022865	0x000C62EC	0x00176F74	41413	321400	13	0	100	-520	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0033
0x00022866	0x000C6310	0x00176F9E	41414	321400	14	0	100	-560	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0034
0x00022867	0x000C6334	0x00176FC8	41415	321400	15	0	100	-600	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0035
0x00022868	0x000C6358	0x00176FF2	41416	321400	16	0	100	-640	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0036
0x00022869	0x000C637C	0x0017701C	41417	321400	17	0	100	-680	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0037
0x0002286A	0x000C63A0	0x00177046	41418	321400	18	0	100	-720	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0038
0x0002286B	0x000C63C4	0x00177070	41419	321400	19	0	100	-760	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0039
0x0002286C	0x000C63E8	0x0017709A	41420	321400	20	0	100	-800	56	34	3106	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032 0030
0x000228BD	0x000C640C	0x001770C4	41501	321500	1	0	100	-50	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031
0x000228BE	0x000C6430	0x001770EC	41502	321500	2	0	100	-100	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032
0x000228BF	0x000C6454	0x00177114	41503	321500	3	0	100	-150	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0033
0x000228C0	0x000C6478	0x0017713C	41504	321500	4	0	100	-200	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0034
0x000228C1	0x000C649C	0x00177164	41505	321500	5	0	100	-250	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0035
0x000228C2	0x000C64C0	0x0017718C	41506	321500	6	0	100	-300	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0036
0x000228C3	0x000C64E4	0x001771B4	41507	321500	7	0	100	-350	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0037
0x000228C4	0x000C6508	0x001771DC	41508	321500	8	0	100	-400	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0038
0x000228C5	0x000C652C	0x00177204	41509	321500	9	0	100	-450	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0039
0x000228C6	0x000C6550	0x0017722C	41510	321500	10	0	100	-500	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0030
0x000228C7	0x000C6574	0x00177256	41511	321500	11	0	100	-550	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0031
0x000228C8	0x000C6598	0x00177280	41512	321500	12	0	100	-600	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0032
0x000228C9	0x000C65BC	0x001772AA	41513	321500	13	0	100	-650	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0033
0x000228CA	0x000C65E0	0x001772D4	41514	321500	14	0	100	-700	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0034
0x000228CB	0x000C6604	0x001772FE	41515	321500	15	0	100	-750	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0035
0x000228CC	0x000C6628	0x00177328	41516	321500	16	0	100	-800	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0036
0x000228CD	0x000C664C	0x00177352	41517	321500	17	0	100	-850	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0037
0x000228CE	0x000C6670	0x0017737C	41518	321500	18	0	100	-900	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0038
0x000228CF	0x000C6694	0x001773A6	41519	321500	19	0	100	-950	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0039
0x000228D0	0x000C66B8	0x001773D0	41520	321500	20	0	100	-1000	56	34	3106	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032 0030
0x00022921	0x000C66DC	0x001773FA	41601	321600	1	0	100	-60	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031
0x00022922	0x000C6700	0x00177422	41602	321600	2	0	100	-120	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032
0x00022923	0x000C6724	0x0017744A	41603	321600	3	0	100	-180	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0033
0x00022924	0x000C6748	0x00177472	41604	321600	4	0	100	-240	50	28	3100	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0034
0x00022925	0x000C676C	0x0017749A	41605	321600	5	0	100	-300	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0035
0x00022926	0x000C6790	0x001774C2	41606	321600	6	0	100	-360	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0036
0x00022927	0x000C67B4	0x001774EA	41607	321600	7	0	100	-420	51	29	3101	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0037
0x00022928	0x000C67D8	0x00177512	41608	321600	8	0	100	-480	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0038
0x00022929	0x000C67FC	0x0017753A	41609	321600	9	0	100	-540	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0039
0x0002292A	0x000C6820	0x00177562	41610	321600	10	0	100	-600	52	30	3102	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0030
0x0002292B	0x000C6844	0x0017758C	41611	321600	11	0	100	-660	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0031
0x0002292C	0x000C6868	0x001775B6	41612	321600	12	0	100	-720	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0032
0x0002292D	0x000C688C	0x001775E0	41613	321600	13	0	100	-780	53	31	3103	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0033
0x0002292E	0x000C68B0	0x0017760A	41614	321600	14	0	100	-840	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0034
0x0002292F	0x000C68D4	0x00177634	41615	321600	15	0	100	-900	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0035
0x00022930	0x000C68F8	0x0017765E	41616	321600	16	0	100	-960	54	32	3104	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0036
0x00022931	0x000C691C	0x00177688	41617	321600	17	0	100	-1020	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0037
0x00022932	0x000C6940	0x001776B2	41618	321600	18	0	100	-1080	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0038
0x00022933	0x000C6964	0x001776DC	41619	321600	19	0	100	-1140	55	33	3105	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0039
0x00022934	0x000C6988	0x00177706	41620	321600	20	0	100	-1200	56	34	3106	-1	 30b9 30bf 30df 30ca 6d88 8cbb 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032 0030
0x00022B15	0x000C69AC	0x00177730	42101	331100	1	0	100	10	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031
0x00022B16	0x000C69D0	0x0017775E	42102	331100	2	0	100	20	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032
0x00022B17	0x000C69F4	0x0017778C	42103	331100	3	0	100	30	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0033
0x00022B18	0x000C6A18	0x001777BA	42104	331100	4	0	100	40	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0034
0x00022B19	0x000C6A3C	0x001777E8	42105	331100	5	0	100	50	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0035
0x00022B1A	0x000C6A60	0x00177816	42106	331100	6	0	100	60	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0036
0x00022B1B	0x000C6A84	0x00177844	42107	331100	7	0	100	70	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0037
0x00022B1C	0x000C6AA8	0x00177872	42108	331100	8	0	100	80	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0038
0x00022B1D	0x000C6ACC	0x001778A0	42109	331100	9	0	100	90	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0039
0x00022B1E	0x000C6AF0	0x001778CE	42110	331100	10	0	100	100	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0030
0x00022B1F	0x000C6B14	0x001778FE	42111	331100	11	0	100	110	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0031
0x00022B20	0x000C6B38	0x0017792E	42112	331100	12	0	100	120	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0032
0x00022B21	0x000C6B5C	0x0017795E	42113	331100	13	0	100	130	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0033
0x00022B22	0x000C6B80	0x0017798E	42114	331100	14	0	100	140	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0034
0x00022B23	0x000C6BA4	0x001779BE	42115	331100	15	0	100	150	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0035
0x00022B24	0x000C6BC8	0x001779EE	42116	331100	16	0	100	160	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0036
0x00022B25	0x000C6BEC	0x00177A1E	42117	331100	17	0	100	170	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0037
0x00022B26	0x000C6C10	0x00177A4E	42118	331100	18	0	100	180	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0038
0x00022B27	0x000C6C34	0x00177A7E	42119	331100	19	0	100	190	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0039
0x00022B28	0x000C6C58	0x00177AAE	42120	331100	20	0	100	200	56	134	3206	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032 0030
0x00022B79	0x000C6C7C	0x00177ADE	42201	331200	1	0	100	20	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031
0x00022B7A	0x000C6CA0	0x00177B0C	42202	331200	2	0	100	40	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032
0x00022B7B	0x000C6CC4	0x00177B3A	42203	331200	3	0	100	60	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0033
0x00022B7C	0x000C6CE8	0x00177B68	42204	331200	4	0	100	80	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0034
0x00022B7D	0x000C6D0C	0x00177B96	42205	331200	5	0	100	100	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0035
0x00022B7E	0x000C6D30	0x00177BC4	42206	331200	6	0	100	120	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0036
0x00022B7F	0x000C6D54	0x00177BF2	42207	331200	7	0	100	140	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0037
0x00022B80	0x000C6D78	0x00177C20	42208	331200	8	0	100	160	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0038
0x00022B81	0x000C6D9C	0x00177C4E	42209	331200	9	0	100	180	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0039
0x00022B82	0x000C6DC0	0x00177C7C	42210	331200	10	0	100	200	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0030
0x00022B83	0x000C6DE4	0x00177CAC	42211	331200	11	0	100	220	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0031
0x00022B84	0x000C6E08	0x00177CDC	42212	331200	12	0	100	240	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0032
0x00022B85	0x000C6E2C	0x00177D0C	42213	331200	13	0	100	260	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0033
0x00022B86	0x000C6E50	0x00177D3C	42214	331200	14	0	100	280	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0034
0x00022B87	0x000C6E74	0x00177D6C	42215	331200	15	0	100	300	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0035
0x00022B88	0x000C6E98	0x00177D9C	42216	331200	16	0	100	320	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0036
0x00022B89	0x000C6EBC	0x00177DCC	42217	331200	17	0	100	340	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0037
0x00022B8A	0x000C6EE0	0x00177DFC	42218	331200	18	0	100	360	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0038
0x00022B8B	0x000C6F04	0x00177E2C	42219	331200	19	0	100	380	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0039
0x00022B8C	0x000C6F28	0x00177E5C	42220	331200	20	0	100	400	56	134	3206	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032 0030
0x00022BDD	0x000C6F4C	0x00177E8C	42301	331300	1	0	100	30	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031
0x00022BDE	0x000C6F70	0x00177EBA	42302	331300	2	0	100	60	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032
0x00022BDF	0x000C6F94	0x00177EE8	42303	331300	3	0	100	90	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0033
0x00022BE0	0x000C6FB8	0x00177F16	42304	331300	4	0	100	120	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0034
0x00022BE1	0x000C6FDC	0x00177F44	42305	331300	5	0	100	150	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0035
0x00022BE2	0x000C7000	0x00177F72	42306	331300	6	0	100	180	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0036
0x00022BE3	0x000C7024	0x00177FA0	42307	331300	7	0	100	210	51	129	3201	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0037
0x00022BE4	0x000C7048	0x00177FCE	42308	331300	8	0	100	240	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0038
0x00022BE5	0x000C706C	0x00177FFC	42309	331300	9	0	100	270	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0039
0x00022BE6	0x000C7090	0x0017802A	42310	331300	10	0	100	300	52	130	3202	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0030
0x00022BE7	0x000C70B4	0x0017805A	42311	331300	11	0	100	330	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0031
0x00022BE8	0x000C70D8	0x0017808A	42312	331300	12	0	100	360	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0032
0x00022BE9	0x000C70FC	0x001780BA	42313	331300	13	0	100	390	53	131	3203	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0033
0x00022BEA	0x000C7120	0x001780EA	42314	331300	14	0	100	420	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0034
0x00022BEB	0x000C7144	0x0017811A	42315	331300	15	0	100	450	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0035
0x00022BEC	0x000C7168	0x0017814A	42316	331300	16	0	100	480	54	132	3204	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0036
0x00022BED	0x000C718C	0x0017817A	42317	331300	17	0	100	510	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0037
0x00022BEE	0x000C71B0	0x001781AA	42318	331300	18	0	100	540	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0038
0x00022BEF	0x000C71D4	0x001781DA	42319	331300	19	0	100	570	55	133	3205	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0039
0x00022BF0	0x000C71F8	0x0017820A	42320	331300	20	0	100	600	56	134	3206	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032 0030
0x00022C41	0x000C721C	0x0017823A	42401	331400	1	0	100	40	50	128	3200	-1	 653b 6483 529b 3010 6e9c 3081 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031
