infoStartAddr:	0x36C60
numEntries:	0x518	1304
title:	NPC_THINK_PARAM_ST
paramStartAddr:	0x00007A80
entryID   	paramAddr 	infoAddr  	logicId	battleGoalID	nearDist	midDist	farDist	outDist	BackHomeLife_OnHitEneWal	goalID_ToCaution	idAttackCannotMove	goalID_ToFind	callHelp_ActionAnimId	callHelp_CallActionId	eye_dist	ear_dist	ear_soundcut_dist	nose_dist	maxBackhomeDist	backhomeDist	backhomeBattleDist	nonBattleActLife	BackHome_LookTargetTime	BackHome_LookTargetDist	SightTargetForgetTime	SoundTargetForgetTime	BattleStartDist	callHelp_MyPeerId	callHelp_CallPeerId	targetSys_DmgEffectRate	TeamAttackEffectivity	eye_angX	eye_angY	ear_angX	ear_angY	callHelp_CallValidMinDistTarget	callHelp_CallValidRange	callHelp_ForgetTimeByArrival	callHelp_MinWaitTime	callHelp_MaxWaitTime	goalAction_ToCaution	goalAction_ToFind	callHelp_ReplyBehaviorType	disablePathMove	skipArrivalVisibleCheck	thinkAttr_doAdmirer	enableNaviFlg_Edge:1	enableNaviFlg_LargeSpace:1	enableNaviFlg_Ladder:1	enableNaviFlg_Hole:1	enableNaviFlg_Door:1	enableNaviFlg_InSideWall:1	enableNaviFlg_Edge_Ordinary:1	enableNaviFlg_reserve0:1	enableNaviFlg_reserve1[3]	eyeDist_forDark	battleStartDist_forDark	eyeDist_forPitchDark	battleStartDist_forPitchDark	platoonReplyTime	platoonReplyAddRandomTime	eye_BackOffsetDist	eye_BeginDist	target_ArriveDist	point_ArriveDist	changeStateAction_ToFind	changeStateAction_ToCaution	changeStateAction_ToBattle	goalAction_ToDisappear	disableLocalSteering	actTypeOnFailedPath	interestCategory	goalAction_ToInterest	goalID_ToInterest	changeStateAction_ToInterest	changeStateAction_ToNormal	pad[6]
0x00040484	0x00029A84	0x0003EC0A	24000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	50	50	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	6	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 7fa4 8846 0041 677e 660e ff06 65a7 3000 8d70 3063 3066 304f 308b
0x000404B6	0x00029B18	0x0003EC2E	24000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	1	6	0	75	50	6	5	10	20	150	500	17	0	0	100	25	50	50	90	180	0	0	20	0	0	2	3	1	0	0	1	1	1	1	0	1	0	1	0		10	6	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 7fa4 8846 0041 938c 3000 97f3 3067 6b69 3044 3066 304f 308b
0x000404CA	0x00029BAC	0x0003EC50	24000	263070	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	1	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	50	50	90	180	0	0	20	0	0	3	3	1	0	0	1	1	1	1	0	1	0	1	0		10	6	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 7fa4 8846 0041 9577 67c4 3000
0x000404D4	0x00029C40	0x0003EC66	24000	263030	1.500000	3.500000	10.000000	30.000000	5.000000	0	3000	0	-1	0	0	0	0	0	75	50	6	5	10	20	150	150	30	0	0	100	25	0	0	0	0	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		0	15	0	8	0.000000	0.000000	0	0	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 5893 5730 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283 3000 8996 754c 0030 006d
0x000404D5	0x00029CD4	0x0003EC8A	24000	263030	1.500000	3.500000	10.000000	30.000000	5.000000	0	3000	0	-1	0	30	10	0	0	75	50	6	5	10	20	150	150	30	0	0	100	25	40	40	90	180	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		15	15	8	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 5893 5730 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283 3000 8996 754c 0033 0030 006d
0x000404E8	0x00029D68	0x0003ECB0	10000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	150	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 677e 660e ff06 65a7
0x000404E9	0x00029DFC	0x0003ECD4	10000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	16	1	0	0	75	50	6	5	10	20	150	150	5	0	0	100	33	25	30	90	180	0	0	20	0	0	3	3	1	0	0	1	1	1	1	0	1	0	1	0		10	5	7	5	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 677e 660e ff06 65a7 3000 4e0d 610f 6253 3061 7528
0x000404F2	0x00029E90	0x0003ED04	10000	263010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	162	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 76fe ff06 677e 660e
0x000404F3	0x00029F24	0x0003ED28	10000	263010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	10	1	0	0	75	50	6	5	10	20	150	162	8	0	0	100	33	25	30	90	180	0	0	20	0	0	2	1	1	0	0	1	1	1	1	0	1	0	1	0		10	8	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 76fe ff06 677e 660e 3000 7d22 6575 8ddd 96e2 77ed
0x00040506	0x00029FB8	0x0003ED58	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	145	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09
0x00040507	0x0002A04C	0x0003ED84	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	19	1	0	0	75	50	6	5	10	20	150	158	19	0	0	100	0	35	35	90	180	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		15	15	9	9	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283 005f 5e83 5834
0x00040508	0x0002A0E0	0x0003EDA8	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	30	1	0	0	75	50	6	5	10	20	150	158	30	0	0	100	0	35	35	90	180	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		20	20	10	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283 005f 9020 8239 6240
0x00040510	0x0002A174	0x0003EDCE	10000	263040	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	147	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 5305 4e01 ff09
0x00040511	0x0002A208	0x0003EDF6	10000	263040	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	65	6	5	10	20	150	147	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 5305 4e01 ff09 3000 5e30 5b85 8ddd 96e2 9577 3044
0x0004051A	0x0002A29C	0x0003EE2C	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	152	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 938c ff09
0x0004051B	0x0002A330	0x0003EE52	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	152	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 938c ff09 0020 5947 8972
0x0004052E	0x0002A3C4	0x0003EE7E	10000	263070	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	156	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9577 7269 4e21 624b ff08 92e4 ff09
0x0004052F	0x0002A458	0x0003EEA8	10000	263070	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	65	6	5	10	20	150	156	17	0	0	100	33	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9577 7269 4e21 624b ff08 92e4 ff09 0020 5e30 5b85 8ddd 96e2 9577 3044
0x00040548	0x0002A4EC	0x0003EEE0	10000	263030	0.000000	0.000000	0.000000	0.000000	5.000000	0	3000	0	-1	0	0	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	33	0	0	90	180	0	0	20	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0		0	10	0	7	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	0	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 5bdd 3066 3044 308b ff08 9283 6301 3061 7528 ff09
0x00040549	0x0002A580	0x0003EF10	10000	263050	60.000000	60.000000	60.000000	60.000000	5.000000	0	3000	0	-1	0	60	60	0	60	75	50	6	5	10	20	150	154	60	0	0	100	33	70	180	90	180	0	0	20	0	0	2	2	1	0	0	1	1	1	1	0	1	0	1	0		60	60	60	60	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 7d22 6575
0x0004054A	0x0002A614	0x0003EF30	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	142	17	0	0	100	33	25	80	90	180	0	0	20	0	0	2	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	7	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 7d20 624b 5c02 7528
0x0004054B	0x0002A6A8	0x0003EF54	10000	263050	0.000000	0.000000	0.000000	0.000000	5.000000	0	3000	0	-1	0	0	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	33	0	0	90	180	0	0	20	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0		0	10	0	7	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	0	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 3000 7fa4 8846 0041 ff08 5927 ff09 3000 5bdd 3066 3044 308b
0x0004054C	0x0002A73C	0x0003EF78	10000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	35	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 677e 660e ff06 65a7
0x00040556	0x0002A7D0	0x0003EF9A	10000	263010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 76fe ff06 677e 660e
0x00040560	0x0002A864	0x0003EFBC	10000	263020	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 706b 304b 304d 68d2 ff06 76fe
0x0004056A	0x0002A8F8	0x0003EFE2	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09
0x0004056B	0x0002A98C	0x0003F00C	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	3	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09 3000 97f3 6e90 306b 8fd1 3065 304f
0x00040574	0x0002AA20	0x0003F044	10000	263040	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 5305 4e01 ff09
0x0004057E	0x0002AAB4	0x0003F06A	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 938c ff09
0x0004057F	0x0002AB48	0x0003F08E	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	25	30	90	180	0	0	20	0	0	3	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 938c ff09 0020 97f3 6e90 306b 8fd1 3065 304f
0x00040588	0x0002ABDC	0x0003F0C0	10000	263060	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6295 64f2 ff06 76fe
0x00040592	0x0002AC70	0x0003F0E2	10000	263070	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9577 7269 4e21 624b ff08 92e4 ff09
0x0004059C	0x0002AD04	0x0003F10A	10000	263030	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	-1	0	50	10	0	0	75	50	6	5	10	20	150	150	50	0	0	100	25	70	80	90	180	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		50	50	50	50	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283
0x000405A6	0x0002AD98	0x0003F126	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	0	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	80	90	180	0	0	20	0	0	2	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	7	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 3000 7fa4 8846 0041 ff08 5927 ff09 3000 7d20 624b
0x000405B0	0x0002AE2C	0x0003F144	10000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	35	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 677e 660e ff06 65a7
0x000405BA	0x0002AEC0	0x0003F16E	10000	263010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 76fe ff06 677e 660e
0x000405C4	0x0002AF54	0x0003F198	10000	263020	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 706b 304b 304d 68d2 ff06 76fe
0x000405CE	0x0002AFE8	0x0003F1C6	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09
0x000405D8	0x0002B07C	0x0003F1F8	10000	263040	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 5305 4e01 ff09
0x000405E2	0x0002B110	0x0003F226	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 938c ff09
0x000405EC	0x0002B1A4	0x0003F252	10000	263060	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	30	10	0	0	75	50	6	5	10	20	150	150	30	0	0	100	25	25	30	30	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6295 64f2 ff06 76fe
0x000405F6	0x0002B238	0x0003F27C	10000	263070	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9577 7269 4e21 624b ff08 92e4 ff09
0x00040600	0x0002B2CC	0x0003F2AC	10000	263030	5.000000	10.000000	20.000000	40.000000	5.000000	0	3000	0	-1	0	50	0	0	0	75	50	6	5	10	20	150	150	50	0	0	100	25	70	80	10	60	0	0	20	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0		50	50	50	50	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 9283
0x0004060A	0x0002B360	0x0003F2D0	10000	263050	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	0	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	25	80	90	180	0	0	20	0	0	2	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	7	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 8056 5802 8857 0043 ff5e 751f 8d04 8857 3000 7fa4 8846 0041 ff08 5927 ff09 3000 7d20 624b
0x00040678	0x0002B3F4	0x0003F2F6	10000	263000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	150	17	0	0	100	33	30	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 3000 7fa4 8846 0041 ff08 5927 ff09 3000 677e 660e ff06 65a7
0x00040682	0x0002B488	0x0003F314	10000	263010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	162	17	0	0	100	33	30	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 3000 7fa4 8846 0041 ff08 5927 ff09 3000 76fe ff06 677e 660e
0x00040696	0x0002B51C	0x0003F332	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	1	0	0	75	50	6	5	10	20	150	145	17	0	0	100	33	30	30	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09
0x00040697	0x0002B5B0	0x0003F358	10000	263030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	20	1	0	0	75	50	6	5	10	20	150	145	17	0	0	100	33	30	20	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		15	10	10	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 3000 7fa4 8846 0041 ff08 5927 ff09 3000 6b66 5668 ff08 30b5 30fc 30d9 30eb ff09 3000 30a8 30ec 30d9 30fc 30bf 30fc 624b 524d 5c02 7528
