infoStartAddr:	0x1AE88
numEntries:	0x7AF	1967
title:	OBJECT_PARAM_ST
paramStartAddr:	0x0000B8A8
entryID   	paramAddr 	infoAddr  	hp	defense	extRefTexId	materialId	animBreakIdMax	isCamHit:1	isBreakByPlayerCollide:1	isAnimBreak:1	isPenetrationBulletHit:1	isChrHit:1	isAttackBacklash:1	isDisableBreakForFirstAppear:1	isLadder:1	isAnimPauseOnRemoPlay:1	isDamageNoHit:1	isMoveObj:1	pad_1:5	defaultLodParamId	breakSfxId	navimeshFlag	pad_2[1]	paintRenderTargetSize	breakAiSoundId	pad_3[8]
0x00047A26	0x000172C8	0x0001F610	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047A7C	0x000172E8	0x0001F622	-1	0	-1	9	0	0	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 30da 30f3 30c7 30e5 30e9 30e0
0x00047A7E	0x00017308	0x0001F630	-1	0	-1	9	0	0	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047A80	0x00017328	0x0001F63A	-1	0	-1	9	0	0	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047AE0	0x00017348	0x0001F64C	-1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 30c6 30ec 30dd 30fc 30bf 30fc
0x00047AE2	0x00017368	0x0001F65A	-1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047AE4	0x00017388	0x0001F664	-1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B44	0x000173A8	0x0001F676	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0041 ff11 30fb 7834 58ca 53ef
0x00047B46	0x000173C8	0x0001F68C	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B48	0x000173E8	0x0001F696	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B4E	0x00017408	0x0001F6A8	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0041 0032 30fb 7834 58ca 53ef
0x00047B50	0x00017428	0x0001F6BE	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B52	0x00017448	0x0001F6C8	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B58	0x00017468	0x0001F6DA	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0041 0033 30fb 7834 58ca 53ef
0x00047B5A	0x00017488	0x0001F6F0	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B5C	0x000174A8	0x0001F6FA	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B62	0x000174C8	0x0001F70C	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0042 0031 30fb 7834 58ca 53ef
0x00047B64	0x000174E8	0x0001F722	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B66	0x00017508	0x0001F72C	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B6C	0x00017528	0x0001F73E	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0042 0032 30fb 7834 58ca 53ef
0x00047B6E	0x00017548	0x0001F754	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B70	0x00017568	0x0001F75E	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B76	0x00017588	0x0001F770	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0042 0033 30fb 7834 58ca 53ef
0x00047B78	0x000175A8	0x0001F786	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B7A	0x000175C8	0x0001F790	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B80	0x000175E8	0x0001F7A2	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0043 0031 30fb 7834 58ca 53ef
0x00047B82	0x00017608	0x0001F7B8	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B84	0x00017628	0x0001F7C2	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B8A	0x00017648	0x0001F7D4	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0043 0032 30fb 7834 58ca 53ef
0x00047B8C	0x00017668	0x0001F7EA	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B8E	0x00017688	0x0001F7F4	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047B94	0x000176A8	0x0001F806	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 706b 77e2 306e 50cf 0043 0033 30fb 7834 58ca 53ef
0x00047B96	0x000176C8	0x0001F81C	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047B98	0x000176E8	0x0001F826	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047BA8	0x00017708	0x0001F838	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 8e0f 307f 30b9 30a4 30c3 30c1 ff08 4e0a 6bb5 ff09
0x00047BAA	0x00017728	0x0001F84E	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047BAC	0x00017748	0x0001F858	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047BB2	0x00017768	0x0001F86A	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 8e0f 307f 30b9 30a4 30c3 30c1 ff08 4e2d 6bb5 ff09
0x00047BB4	0x00017788	0x0001F880	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047BB6	0x000177A8	0x0001F88A	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047BBC	0x000177C8	0x0001F89C	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 8e0f 307f 30b9 30a4 30c3 30c1 ff08 4e0b 6bb5 ff09
0x00047BBE	0x000177E8	0x0001F8B2	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047BC0	0x00017808	0x0001F8BC	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C0C	0x00017828	0x0001F8CE	-1	0	-1	1	0	0	0	0	1	0	0	0	0	0	0	0		-1	-1	0		256	0		 30b4 30ed 30b4 30ed 9244 7403
0x00047C0E	0x00017848	0x0001F8DC	-1	0	-1	1	0	0	0	0	1	0	0	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 5d50 3011
0x00047C10	0x00017868	0x0001F8E6	-1	0	-1	1	0	0	0	0	1	0	0	0	0	0	0	0		-1	-1	0		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C70	0x00017888	0x0001F8F8	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 306e 5c71 0041
0x00047C72	0x000178A8	0x0001F902	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047C74	0x000178C8	0x0001F90C	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C7A	0x000178E8	0x0001F91E	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 306e 5c71 0042
0x00047C7C	0x00017908	0x0001F928	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047C7E	0x00017928	0x0001F932	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C84	0x00017948	0x0001F944	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 306e 5c71 0043
0x00047C86	0x00017968	0x0001F94E	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047C88	0x00017988	0x0001F958	1	0	-1	11	0	1	1	0	1	1	1	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C8E	0x000179A8	0x0001F96A	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 6226 5834 8de1 306e 907a 8de1 306e 67f1 ff08 9577 ff09
0x00047C90	0x000179C8	0x0001F982	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 5d50 3011
0x00047C92	0x000179E8	0x0001F98C	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047C98	0x00017A08	0x0001F99E	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 6226 5834 8de1 306e 907a 8de1 306e 67f1 ff08 4e2d ff09
0x00047C9A	0x00017A28	0x0001F9B6	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 5d50 3011
0x00047C9C	0x00017A48	0x0001F9C0	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047CA2	0x00017A68	0x0001F9D2	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 6226 5834 8de1 306e 907a 8de1 306e 67f1 ff08 77ed ff09
0x00047CA4	0x00017A88	0x0001F9EA	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 5d50 3011
0x00047CA6	0x00017AA8	0x0001F9F4	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047CD4	0x00017AC8	0x0001FA06	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 5186 5f62 30dc 30b9 90e8 5c4b 306e 67f1
0x00047CD6	0x00017AE8	0x0001FA18	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 5d50 3011
0x00047CD8	0x00017B08	0x0001FA22	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	2		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047CDE	0x00017B28	0x0001FA34	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 5186 5f62 30dc 30b9 90e8 5c4b 306e 624b 3059 308a 0041
0x00047CE0	0x00017B48	0x0001FA4C	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 5d50 3011
0x00047CE2	0x00017B68	0x0001FA56	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047CE8	0x00017B88	0x0001FA68	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 5186 5f62 30dc 30b9 90e8 5c4b 306e 624b 3059 308a 0042
0x00047CEA	0x00017BA8	0x0001FA80	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 5d50 3011
0x00047CEC	0x00017BC8	0x0001FA8A	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047CF2	0x00017BE8	0x0001FA9C	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 5186 5f62 30dc 30b9 90e8 5c4b 306e 624b 3059 308a 0043
0x00047CF4	0x00017C08	0x0001FAB4	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 5d50 3011
0x00047CF6	0x00017C28	0x0001FABE	1	199	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047D38	0x00017C48	0x0001FAD0	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 6728 7bb1 00d7 0031
0x00047D3A	0x00017C68	0x0001FADA	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047D3C	0x00017C88	0x0001FAE4	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047D42	0x00017CA8	0x0001FAF6	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 6728 7bb1 00d7 0032
0x00047D44	0x00017CC8	0x0001FB00	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047D46	0x00017CE8	0x0001FB0A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047D4C	0x00017D08	0x0001FB1C	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 6728 7bb1 00d7 0033
0x00047D4E	0x00017D28	0x0001FB26	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047D50	0x00017D48	0x0001FB30	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047D56	0x00017D68	0x0001FB42	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 6728 7bb1 00d7 0032
0x00047D58	0x00017D88	0x0001FB4C	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047D5A	0x00017DA8	0x0001FB56	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047D9C	0x00017DC8	0x0001FB68	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	1		256	3010		 9999 7089
0x00047D9E	0x00017DE8	0x0001FB6E	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	1		256	3010		 3000 3010 5d50 3011
0x00047DA0	0x00017E08	0x0001FB78	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047DA6	0x00017E28	0x0001FB8A	-1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	0		256	3010		 540a 308a 4e0b 3052 9999 7089
0x00047DA8	0x00017E48	0x0001FB98	-1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	0		256	3010		 3000 3010 5d50 3011
0x00047DAA	0x00017E68	0x0001FBA2	-1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	900250	0		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E00	0x00017E88	0x0001FBB4	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 68fa 6876 ff08 6575 304c 5165 3063 305f 30aa 30d6 30b8 30a7 ff09
0x00047E02	0x00017EA8	0x0001FBD0	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047E04	0x00017EC8	0x0001FBDA	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E0A	0x00017EE8	0x0001FBEC	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 68fa 6876 30fb 58c1 6b62 3081 7121 3057
0x00047E0C	0x00017F08	0x0001FBFE	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047E0E	0x00017F28	0x0001FC08	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E14	0x00017F48	0x0001FC1A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 68fa 6876 ff08 8056 5802 8857 304b 3089 ff09
0x00047E16	0x00017F68	0x0001FC2E	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 5d50 3011
0x00047E18	0x00017F88	0x0001FC38	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E32	0x00017FA8	0x0001FC4A	-1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	0		 68fa 6876 30fb 30d2 30c3 30c8 306e 307f
0x00047E34	0x00017FC8	0x0001FC5C	-1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	0		 3000 3010 5d50 3011
0x00047E36	0x00017FE8	0x0001FC66	-1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	0		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E64	0x00018008	0x0001FC78	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 624b 62bc 3057 8eca 0041
0x00047E66	0x00018028	0x0001FC84	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 3000 3010 5d50 3011
0x00047E68	0x00018048	0x0001FC8E	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047E6E	0x00018068	0x0001FCA0	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 624b 62bc 3057 8eca 0042
0x00047E70	0x00018088	0x0001FCAC	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 3000 3010 5d50 3011
0x00047E72	0x000180A8	0x0001FCB6	-1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	2		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047EC8	0x000180C8	0x0001FCC8	1	0	-1	1	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 58fa
0x00047ECA	0x000180E8	0x0001FCCC	1	0	-1	1	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047ECC	0x00018108	0x0001FCD6	1	0	-1	1	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047ED2	0x00018128	0x0001FCE8	999	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 7206 767a 58fa
0x00047ED4	0x00018148	0x0001FCF0	999	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 5d50 3011
0x00047ED6	0x00018168	0x0001FCFA	999	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047EDC	0x00018188	0x0001FD0C	1	0	-1	1	1	0	1	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 5c0f 58fa
0x00047EDE	0x000181A8	0x0001FD12	1	0	-1	1	1	0	1	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047EE0	0x000181C8	0x0001FD1C	1	0	-1	1	1	0	1	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047EE6	0x000181E8	0x0001FD2E	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 58fa 30fb 9ad8
0x00047EE8	0x00018208	0x0001FD38	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047EEA	0x00018228	0x0001FD42	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047EF0	0x00018248	0x0001FD54	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 58fa 30fb 4f4e
0x00047EF2	0x00018268	0x0001FD5E	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047EF4	0x00018288	0x0001FD68	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047EFA	0x000182A8	0x0001FD7A	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 58fa 30fb 76fe 3064 304d
0x00047EFC	0x000182C8	0x0001FD88	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047EFE	0x000182E8	0x0001FD92	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F04	0x00018308	0x0001FDA4	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 9aa8 58fa 30fb 76fe 3064 304d
0x00047F06	0x00018328	0x0001FDB2	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 5d50 3011
0x00047F08	0x00018348	0x0001FDBC	1	0	-1	1	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3000		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F2C	0x00018368	0x0001FDCE	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 71ed 53f0 30fb 9ad8
0x00047F2E	0x00018388	0x0001FDD8	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 5d50 3011
0x00047F30	0x000183A8	0x0001FDE2	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F36	0x000183C8	0x0001FDF4	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 71ed 53f0 30fb 4f4e
0x00047F38	0x000183E8	0x0001FDFE	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 5d50 3011
0x00047F3A	0x00018408	0x0001FE08	1	0	-1	9	1	0	0	0	1	1	0	0	0	0	0	0		-1	-1	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F5E	0x00018428	0x0001FE1A	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 673a 3068 96d1 8ca8 30bb 30c3 30c8 0031
0x00047F60	0x00018448	0x0001FE2C	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 5d50 3011
0x00047F62	0x00018468	0x0001FE36	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F68	0x00018488	0x0001FE48	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 673a 3068 96d1 8ca8 30bb 30c3 30c8 0032
0x00047F6A	0x000184A8	0x0001FE5A	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 5d50 3011
0x00047F6C	0x000184C8	0x0001FE64	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
0x00047F72	0x000184E8	0x0001FE76	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 673a 3068 96d1 8ca8 30bb 30c3 30c8 0033
0x00047F74	0x00018508	0x0001FE88	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 5d50 3011
0x00047F76	0x00018528	0x0001FE92	1	0	-1	4	1	0	0	0	1	1	0	0	0	0	0	0		-1	900252	1		256	3010		 3000 3010 30b3 30ba 30df 30c3 30af 3011
